name,id,nametype,recclass,mass (g),fall,year,reclat,reclong,GeoLocation,class_simple
Miller Range 07314,53198,Valid,H5,2.0,Found,2007.0,0.0,0.0,"(0.0, 0.0)",Chondrite
Miller Range 07315,53199,Valid,CO3,0.5,Found,2007.0,0.0,0.0,"(0.0, 0.0)",Chondrite
Miller Range 07316,51307,Valid,H6,2.2,Found,2007.0,0.0,0.0,"(0.0, 0.0)",Chondrite
Miller Range 07317,51308,Valid,H6,1.3,Found,2007.0,0.0,0.0,"(0.0, 0.0)",Chondrite
Miller Range 07318,51309,Valid,H6,4.0,Found,2007.0,0.0,0.0,"(0.0, 0.0)",Chondrite
Miller Range 07319,51310,Valid,L6,0.9,Found,2007.0,0.0,0.0,"(0.0, 0.0)",Chondrite
Miller Range 07320,51311,Valid,L6,4.2,Found,2007.0,0.0,0.0,"(0.0, 0.0)",Chondrite
Miller Range 07321,51312,Valid,H6,1.3,Found,2007.0,0.0,0.0,"(0.0, 0.0)",Chondrite
Miller Range 07325,51315,Valid,L5,2.9,Found,2007.0,0.0,0.0,"(0.0, 0.0)",Chondrite
Miller Range 07328,51318,Valid,L5,1.0,Found,2007.0,0.0,0.0,"(0.0, 0.0)",Chondrite
Miller Range 07329,51319,Valid,H6,6.1,Found,2007.0,0.0,0.0,"(0.0, 0.0)",Chondrite
Miller Range 07330,51320,Valid,L6,1.1,Found,2007.0,0.0,0.0,"(0.0, 0.0)",Chondrite
Miller Range 07331,51321,Valid,L5,7.6,Found,2007.0,0.0,0.0,"(0.0, 0.0)",Chondrite
Miller Range 07336,52231,Valid,CO3,3.7,Found,2007.0,0.0,0.0,"(0.0, 0.0)",Chondrite
Miller Range 07337,51326,Valid,H6,7.3,Found,2007.0,0.0,0.0,"(0.0, 0.0)",Chondrite
Miller Range 07338,52232,Valid,CO3,4.9,Found,2007.0,0.0,0.0,"(0.0, 0.0)",Chondrite
Miller Range 07339,51327,Valid,L4,1.2,Found,2007.0,0.0,0.0,"(0.0, 0.0)",Chondrite
Miller Range 07350,52242,Valid,CO3,7.4,Found,2007.0,0.0,0.0,"(0.0, 0.0)",Chondrite
Miller Range 07351,52243,Valid,LL5,9.5,Found,2007.0,0.0,0.0,"(0.0, 0.0)",Chondrite
Miller Range 07355,52247,Valid,L5,9.6,Found,2007.0,0.0,0.0,"(0.0, 0.0)",Chondrite
Miller Range 07358,53202,Valid,CO3,6.6,Found,2007.0,0.0,0.0,"(0.0, 0.0)",Chondrite
Miller Range 07359,52250,Valid,H5,2.8,Found,2007.0,0.0,0.0,"(0.0, 0.0)",Chondrite
Miller Range 07360,51328,Valid,L5,2.5,Found,2007.0,0.0,0.0,"(0.0, 0.0)",Chondrite
Miller Range 07362,51329,Valid,H6,4.2,Found,2007.0,0.0,0.0,"(0.0, 0.0)",Chondrite
Miller Range 07363,51330,Valid,H6,1.8,Found,2007.0,0.0,0.0,"(0.0, 0.0)",Chondrite
Miller Range 07364,51331,Valid,EH3,1.0,Found,2007.0,0.0,0.0,"(0.0, 0.0)",Chondrite
Miller Range 07366,51333,Valid,H6,2.1,Found,2007.0,0.0,0.0,"(0.0, 0.0)",Chondrite
Miller Range 07367,51334,Valid,L6,1.4,Found,2007.0,0.0,0.0,"(0.0, 0.0)",Chondrite
Miller Range 07368,51335,Valid,CO3,2.0,Found,2007.0,0.0,0.0,"(0.0, 0.0)",Chondrite
Miller Range 07369,51336,Valid,EH3,2.8,Found,2007.0,0.0,0.0,"(0.0, 0.0)",Chondrite
Miller Range 07375,51342,Valid,H6,4.0,Found,2007.0,0.0,0.0,"(0.0, 0.0)",Chondrite
Miller Range 07385,53205,Valid,CV3,3.8,Found,2007.0,0.0,0.0,"(0.0, 0.0)",Chondrite
Miller Range 07386,52255,Valid,H6,6.7,Found,2007.0,0.0,0.0,"(0.0, 0.0)",Chondrite
Miller Range 07390,51347,Valid,H6,7.4,Found,2007.0,0.0,0.0,"(0.0, 0.0)",Chondrite
Miller Range 07391,51348,Valid,H6,1.7,Found,2007.0,0.0,0.0,"(0.0, 0.0)",Chondrite
Miller Range 07392,51349,Valid,H5,5.2,Found,2007.0,0.0,0.0,"(0.0, 0.0)",Chondrite
Miller Range 07395,51352,Valid,L6,4.2,Found,2007.0,0.0,0.0,"(0.0, 0.0)",Chondrite
Miller Range 07397,51354,Valid,L5,2.7,Found,2007.0,0.0,0.0,"(0.0, 0.0)",Chondrite
Miller Range 07398,51355,Valid,L5,2.8,Found,2007.0,0.0,0.0,"(0.0, 0.0)",Chondrite
Miller Range 07399,51356,Valid,L5,0.5,Found,2007.0,0.0,0.0,"(0.0, 0.0)",Chondrite
Miller Range 07400,53206,Valid,CO3,2.1,Found,2007.0,0.0,0.0,"(0.0, 0.0)",Chondrite
Miller Range 07401,53207,Valid,CO3,1.6,Found,2007.0,0.0,0.0,"(0.0, 0.0)",Chondrite
Miller Range 07402,51357,Valid,L5,1.6,Found,2007.0,0.0,0.0,"(0.0, 0.0)",Chondrite
Miller Range 07403,52259,Valid,CV3,0.5,Found,2007.0,0.0,0.0,"(0.0, 0.0)",Chondrite
Miller Range 07404,53208,Valid,CB,0.8,Found,2007.0,0.0,0.0,"(0.0, 0.0)",Chondrite
Miller Range 07405,51358,Valid,H5,1.8,Found,2007.0,0.0,0.0,"(0.0, 0.0)",Chondrite
Miller Range 07406,51359,Valid,H6,6.1,Found,2007.0,0.0,0.0,"(0.0, 0.0)",Chondrite
Miller Range 07407,52260,Valid,CO3,1.3,Found,2007.0,0.0,0.0,"(0.0, 0.0)",Chondrite
Miller Range 07408,53209,Valid,CO3,0.6,Found,2007.0,0.0,0.0,"(0.0, 0.0)",Chondrite
Miller Range 07409,52373,Valid,Acapulcoite/Lodranite,2.7,Found,2007.0,0.0,0.0,"(0.0, 0.0)",Chondrite
Miller Range 07413,51362,Valid,L5,2.4,Found,2007.0,0.0,0.0,"(0.0, 0.0)",Chondrite
Miller Range 07414,51363,Valid,L5,1.9,Found,2007.0,0.0,0.0,"(0.0, 0.0)",Chondrite
Miller Range 07416,51365,Valid,H6,0.3,Found,2007.0,0.0,0.0,"(0.0, 0.0)",Chondrite
Miller Range 07417,53210,Valid,CO3,2.3,Found,2007.0,0.0,0.0,"(0.0, 0.0)",Chondrite
Miller Range 07418,53211,Valid,CO3,0.4,Found,2007.0,0.0,0.0,"(0.0, 0.0)",Chondrite
Miller Range 07419,51366,Valid,L5,2.4,Found,2007.0,0.0,0.0,"(0.0, 0.0)",Chondrite
Miller Range 07420,53212,Valid,H5,4.9,Found,2007.0,0.0,0.0,"(0.0, 0.0)",Chondrite
Miller Range 07421,52262,Valid,CO3,1.1,Found,2007.0,0.0,0.0,"(0.0, 0.0)",Chondrite
Miller Range 07422,52263,Valid,LL6,1.3,Found,2007.0,0.0,0.0,"(0.0, 0.0)",Chondrite
Miller Range 07423,52264,Valid,H6,1.7,Found,2007.0,0.0,0.0,"(0.0, 0.0)",Chondrite
Miller Range 07424,53213,Valid,Mesosiderite,0.4,Found,2007.0,0.0,0.0,"(0.0, 0.0)",Stony-Iron
Miller Range 07425,53214,Valid,CO3,0.2,Found,2007.0,0.0,0.0,"(0.0, 0.0)",Chondrite
Miller Range 07426,52265,Valid,H6,7.1,Found,2007.0,0.0,0.0,"(0.0, 0.0)",Chondrite
Miller Range 07427,52266,Valid,LL6,6.1,Found,2007.0,0.0,0.0,"(0.0, 0.0)",Chondrite
Miller Range 07428,52267,Valid,H6,0.4,Found,2007.0,0.0,0.0,"(0.0, 0.0)",Chondrite
Miller Range 07429,52268,Valid,LL6,1.4,Found,2007.0,0.0,0.0,"(0.0, 0.0)",Chondrite
Miller Range 07430,52269,Valid,LL5,0.8,Found,2007.0,0.0,0.0,"(0.0, 0.0)",Chondrite
Miller Range 07431,52270,Valid,L6,9.5,Found,2007.0,0.0,0.0,"(0.0, 0.0)",Chondrite
Miller Range 07432,52271,Valid,L6,0.6,Found,2007.0,0.0,0.0,"(0.0, 0.0)",Chondrite
Miller Range 07433,51367,Valid,L5,1.7,Found,2007.0,0.0,0.0,"(0.0, 0.0)",Chondrite
Miller Range 07434,52272,Valid,L6,1.1,Found,2007.0,0.0,0.0,"(0.0, 0.0)",Chondrite
Miller Range 07435,52273,Valid,LL5,9.0,Found,2007.0,0.0,0.0,"(0.0, 0.0)",Chondrite
Miller Range 07436,52274,Valid,LL5,9.3,Found,2007.0,0.0,0.0,"(0.0, 0.0)",Chondrite
Miller Range 07437,52275,Valid,LL5,9.7,Found,2007.0,0.0,0.0,"(0.0, 0.0)",Chondrite
Miller Range 07438,52276,Valid,L5,2.5,Found,2007.0,0.0,0.0,"(0.0, 0.0)",Chondrite
Miller Range 07439,53215,Valid,CO3,4.4,Found,2007.0,0.0,0.0,"(0.0, 0.0)",Chondrite
Miller Range 07460,53221,Valid,CM1,2.1,Found,2007.0,0.0,0.0,"(0.0, 0.0)",Chondrite
Miller Range 07464,52292,Valid,H5,9.6,Found,2007.0,0.0,0.0,"(0.0, 0.0)",Chondrite
Miller Range 07473,53222,Valid,CO3,0.3,Found,2007.0,0.0,0.0,"(0.0, 0.0)",Chondrite
Miller Range 07476,52303,Valid,H5,7.1,Found,2007.0,0.0,0.0,"(0.0, 0.0)",Chondrite
Miller Range 07477,52304,Valid,LL6,2.3,Found,2007.0,0.0,0.0,"(0.0, 0.0)",Chondrite
Miller Range 07480,52307,Valid,H6,1.6,Found,2007.0,0.0,0.0,"(0.0, 0.0)",Chondrite
Miller Range 07482,52309,Valid,L5,9.3,Found,2007.0,0.0,0.0,"(0.0, 0.0)",Chondrite
Miller Range 07483,52310,Valid,L6,2.8,Found,2007.0,0.0,0.0,"(0.0, 0.0)",Chondrite
Miller Range 07484,52311,Valid,L6,1.4,Found,2007.0,0.0,0.0,"(0.0, 0.0)",Chondrite
Miller Range 07485,53223,Valid,CO3,0.4,Found,2007.0,0.0,0.0,"(0.0, 0.0)",Chondrite
Miller Range 07486,51369,Valid,L5,5.4,Found,2007.0,0.0,0.0,"(0.0, 0.0)",Chondrite
Miller Range 07487,53224,Valid,H6,0.6,Found,2007.0,0.0,0.0,"(0.0, 0.0)",Chondrite
Miller Range 07488,51370,Valid,H4,0.3,Found,2007.0,0.0,0.0,"(0.0, 0.0)",Chondrite
Miller Range 07490,53225,Valid,H5,0.4,Found,2007.0,0.0,0.0,"(0.0, 0.0)",Chondrite
Miller Range 07491,52312,Valid,L6,0.4,Found,2007.0,0.0,0.0,"(0.0, 0.0)",Chondrite
Miller Range 07492,53226,Valid,H6,1.2,Found,2007.0,0.0,0.0,"(0.0, 0.0)",Chondrite
Miller Range 07493,52313,Valid,LL5,1.4,Found,2007.0,0.0,0.0,"(0.0, 0.0)",Chondrite
Miller Range 07494,52314,Valid,L5,8.9,Found,2007.0,0.0,0.0,"(0.0, 0.0)",Chondrite
Miller Range 07495,52315,Valid,H5,2.9,Found,2007.0,0.0,0.0,"(0.0, 0.0)",Chondrite
Miller Range 07496,52316,Valid,H6,8.5,Found,2007.0,0.0,0.0,"(0.0, 0.0)",Chondrite
Miller Range 07497,51371,Valid,CM2,4.1,Found,2007.0,0.0,0.0,"(0.0, 0.0)",Chondrite
Miller Range 07499,52318,Valid,H6,6.6,Found,2007.0,0.0,0.0,"(0.0, 0.0)",Chondrite
Miller Range 07500,53227,Valid,H6,3.5,Found,2007.0,0.0,0.0,"(0.0, 0.0)",Chondrite
Miller Range 07501,53228,Valid,L6,7.5,Found,2007.0,0.0,0.0,"(0.0, 0.0)",Chondrite
